Sample in Buffer,Sample in Window,TRIGGER,TX_Data_Pipelined[63:0],TX_Info_Pipelined[4:0],RX_Data[63:0],RX_Info[4:0]
437,437,0,00000003e4aa68c5,1c,00000003e4aa68c5,00
438,438,0,00000003e4aa68c6,1c,00000003e4aa68c6,00
439,439,0,00000003e4aa68c7,1c,00000003e4aa68c7,00
440,440,0,00000003e4aa68c8,1c,00000003e4aa68c8,00
441,441,0,00000003e4aa68c9,1c,00000003e4aa68c9,00
442,442,0,00000003e4aa68ca,1c,00000003e4aa68ca,00
443,443,0,00000003e4aa68cb,1c,00000003e4aa68cb,00
444,444,0,00000003e4aa68cc,1c,00000003e4aa68cc,00
445,445,0,00000003e4aa68cd,1c,00000003e4aa68cd,00
446,446,0,00000003e4aa68ce,1c,00000003e4aa68ce,00
447,447,0,00000003e4aa68cf,1c,00000003e4aa68cf,00
448,448,0,00000003e4aa68d0,1e,00000003e4aa68d0,0f
449,449,0,00000003e4aa68d1,1d,00000003e4aa68d1,10
450,450,0,00000003e4aa68d2,1c,00000003e4aa68d2,00
451,451,0,00000003e4aa68d3,1c,00000003e4aa68d3,00
452,452,0,00000003e4aa68d4,1c,00000003e4aa68d4,00
453,453,0,00000003e4aa68d5,1c,00000003e4aa68d5,00
454,454,0,00000003e4aa68d6,1c,00000003e4aa68d6,00
455,455,0,00000003e4aa68d7,1c,00000003e4aa68d7,00
456,456,0,00000003e4aa68d8,1c,00000003e4aa68d8,00
457,457,0,00000003e4aa68d9,1c,00000003e4aa68d9,00
458,458,0,00000003e4aa68da,1c,00000003e4aa68da,00
459,459,0,00000003e4aa68db,1c,00000003e4aa68db,00
460,460,0,00000003e4aa68dc,1c,00000003e4aa68dc,00
461,461,0,00000003e4aa68dd,1c,00000003e4aa68dd,00
462,462,0,00000003e4aa68de,1c,00000003e4aa68de,00
463,463,0,00000003e4aa68df,1c,00000003e4aa68df,00
464,464,0,00000003e4aa68e0,1e,00000003e4aa68e0,00
465,465,0,00000003e4aa68e1,1d,00000003e4aa68e1,10
466,466,0,00000003e4aa68e2,1c,00000003e4aa68e2,00
467,467,0,00000003e4aa68e3,1c,00000003e4aa68e3,00
468,468,0,00000003e4aa68e4,1c,00000003e4aa68e4,00
469,469,0,00000003e4aa68e5,1c,00000003e4aa68e5,00
470,470,0,00000003e4aa68e6,1c,00000003e4aa68e6,00
471,471,0,00000003e4aa68e7,1c,00000003e4aa68e7,00
472,472,0,00000003e4aa68e8,1c,00000003e4aa68e8,00
473,473,0,00000003e4aa68e9,1c,00000003e4aa68e9,00
474,474,0,00000003e4aa68ea,1c,00000003e4aa68ea,00
475,475,0,00000003e4aa68eb,1c,00000003e4aa68eb,00
476,476,0,00000003e4aa68ec,1c,00000003e4aa68ec,00
477,477,0,00000003e4aa68ed,1c,00000003e4aa68ed,00
478,478,0,00000003e4aa68ee,1c,00000003e4aa68ee,00
479,479,0,00000003e4aa68ef,1c,00000003e4aa68ef,00
480,480,0,00000003e4aa68f0,1e,00000003e4aa68f0,00
481,481,0,00000003e4aa68f1,1d,00000003e4aa68f1,10
482,482,0,00000003e4aa68f2,1c,00000003e4aa68f2,00
483,483,0,00000003e4aa68f3,1c,00000003e4aa68f3,00
484,484,0,00000003e4aa68f4,1c,00000003e4aa68f4,00
485,485,0,00000003e4aa68f5,1c,00000003e4aa68f5,00
486,486,0,00000003e4aa68f6,1c,00000003e4aa68f6,00
487,487,0,00000003e4aa68f7,1c,00000003e4aa68f7,00
488,488,0,00000003e4aa68f8,1c,00000003e4aa68f8,00
489,489,0,00000003e4aa68f9,1c,00000003e4aa68f9,00
490,490,0,00000003e4aa68fa,1c,00000003e4aa68fa,00
491,491,0,00000003e4aa68fb,1c,00000003e4aa68fb,00
492,492,0,00000003e4aa68fc,1c,00000003e4aa68fc,00
493,493,0,00000003e4aa68fd,1c,00000003e4aa68fd,00
494,494,0,00000003e4aa68fe,1c,00000003e4aa68fe,00
495,495,0,00000003e4aa68ff,1c,00000003e4aa68ff,00
496,496,0,00000003e4aa6900,1e,00000003e4aa6900,00
497,497,0,00000003e4aa6901,1d,00000003e4aa6901,10
498,498,0,00000003e4aa6902,1c,00000003e4aa6902,00
499,499,0,00000003e4aa6903,1c,00000003e4aa6903,00
500,500,0,00000003e4aa6904,1c,00000003e4aa6904,00
501,501,0,00000003e4aa6905,1c,00000003e4aa6905,00
502,502,0,00000003e4aa6906,1c,00000003e4aa6906,00
503,503,0,00000003e4aa6907,1c,00000003e4aa6907,00
504,504,0,00000003e4aa6908,1c,00000003e4aa6908,00
505,505,0,00000003e4aa6909,1c,00000003e4aa6909,00
506,506,0,00000003e4aa690a,1c,00000003e4aa690a,00
507,507,0,00000003e4aa690b,1c,00000003e4aa690b,00
508,508,0,00000003e4aa690c,1c,00000003e4aa690c,00
509,509,0,00000003e4aa690d,1c,00000003e4aa690d,00
510,510,0,00000003e4aa690e,1c,00000003e4aa690e,00
511,511,0,00000003e4aa690f,1c,00000003e4aa690f,00
512,512,0,00000003e4aa6910,1e,00000003e4aa6910,0f
513,513,0,00000003e4aa6911,1d,00000003e4aa6911,10
514,514,0,00000003e4aa6912,1c,00000003e4aa6912,00
515,515,0,00000003e4aa6913,1c,00000003e4aa6913,00
516,516,0,00000003e4aa6914,1c,00000003e4aa6914,00
517,517,0,00000003e4aa6915,1c,00000003e4aa6915,00
518,518,0,00000003e4aa6916,1c,00000003e4aa6916,00
519,519,0,00000003e4aa6917,1c,00000003e4aa6917,00
520,520,0,00000003e4aa6918,1c,00000003e4aa6918,00
521,521,0,00000003e4aa6919,1c,00000003e4aa6919,00
522,522,0,00000003e4aa691a,1c,00000003e4aa691a,00
523,523,0,00000003e4aa691b,1c,00000003e4aa691b,00
524,524,0,00000003e4aa691c,1c,00000003e4aa691c,00
525,525,0,00000003e4aa691d,1c,00000003e4aa691d,00
526,526,0,00000003e4aa691e,1c,00000003e4aa691e,00
527,527,0,00000003e4aa691f,1c,00000003e4aa691f,00
528,528,0,00000003e4aa6920,1e,00000003e4aa6920,0f
529,529,0,00000003e4aa6921,1d,00000003e4aa6921,10
530,530,0,00000003e4aa6922,1c,00000003e4aa6922,00
531,531,0,00000003e4aa6923,1c,00000003e4aa6923,00
532,532,0,00000003e4aa6924,1c,00000003e4aa6924,00
533,533,0,00000003e4aa6925,1c,00000003e4aa6925,00
534,534,0,00000003e4aa6926,1c,00000003e4aa6926,00
535,535,0,00000003e4aa6927,1c,00000003e4aa6927,00
536,536,0,00000003e4aa6928,1c,00000003e4aa6928,00
537,537,0,00000003e4aa6929,1c,00000003e4aa6929,00
538,538,0,00000003e4aa692a,1c,00000003e4aa692a,00
539,539,0,00000003e4aa692b,1c,00000003e4aa692b,00
540,540,0,00000003e4aa692c,1c,00000003e4aa692c,00
541,541,0,00000003e4aa692d,1c,00000003e4aa692d,00
542,542,0,00000003e4aa692e,1c,00000003e4aa692e,00
543,543,0,00000003e4aa692f,1c,00000003e4aa692f,00
544,544,0,00000003e4aa6930,1e,00000003e4aa6930,00
545,545,0,00000003e4aa6931,1d,00000003e4aa6931,10
546,546,0,00000003e4aa6932,1c,00000003e4aa6932,00
547,547,0,00000003e4aa6933,1c,00000003e4aa6933,00
548,548,0,00000003e4aa6934,1c,00000003e4aa6934,00
549,549,0,00000003e4aa6935,1c,00000003e4aa6935,00
550,550,0,00000003e4aa6936,1c,00000003e4aa6936,00
551,551,0,00000003e4aa6937,1c,00000003e4aa6937,00
552,552,0,00000003e4aa6938,1c,00000003e4aa6938,00
553,553,0,00000003e4aa6939,1c,00000003e4aa6939,00
554,554,0,00000003e4aa693a,1c,00000003e4aa693a,00
555,555,0,00000003e4aa693b,1c,00000003e4aa693b,00
556,556,0,00000003e4aa693c,1c,00000003e4aa693c,00
557,557,0,00000003e4aa693d,1c,00000003e4aa693d,00
558,558,0,00000003e4aa693e,1c,00000003e4aa693e,00
559,559,0,00000003e4aa693f,1c,00000003e4aa693f,00
560,560,0,00000003e4aa6940,1e,00000003e4aa6940,0f
561,561,0,00000003e4aa6941,1d,00000003e4aa6941,10
562,562,0,00000003e4aa6942,1c,00000003e4aa6942,00
563,563,0,00000003e4aa6943,1c,00000003e4aa6943,00
564,564,0,00000003e4aa6944,1c,00000003e4aa6944,00
565,565,0,00000003e4aa6945,1c,00000003e4aa6945,00
566,566,0,00000003e4aa6946,1c,00000003e4aa6946,00
567,567,0,00000003e4aa6947,1c,00000003e4aa6947,00
568,568,0,00000003e4aa6948,1c,00000003e4aa6948,00
569,569,0,00000003e4aa6949,1c,00000003e4aa6949,00
570,570,0,00000003e4aa694a,1c,00000003e4aa694a,00
571,571,0,00000003e4aa694b,1c,00000003e4aa694b,00
572,572,0,00000003e4aa694c,1c,00000003e4aa694c,00
573,573,0,00000003e4aa694d,1c,00000003e4aa694d,00
574,574,0,00000003e4aa694e,1c,00000003e4aa694e,00
575,575,0,00000003e4aa694f,1c,00000003e4aa694f,00
576,576,0,00000003e4aa6950,1e,00000003e4aa6950,0f
577,577,0,00000003e4aa6951,1d,00000003e4aa6951,10
578,578,0,00000003e4aa6952,1c,00000003e4aa6952,00
579,579,0,00000003e4aa6953,1c,00000003e4aa6953,00
580,580,0,00000003e4aa6954,1c,00000003e4aa6954,00
581,581,0,00000003e4aa6955,1c,00000003e4aa6955,00
582,582,0,00000003e4aa6956,1c,00000003e4aa6956,00
583,583,0,00000003e4aa6957,1c,00000003e4aa6957,00
584,584,0,00000003e4aa6958,1c,00000003e4aa6958,00
585,585,0,00000003e4aa6959,1c,00000003e4aa6959,00
586,586,0,00000003e4aa695a,1c,00000003e4aa695a,00
587,587,0,00000003e4aa695b,1c,00000003e4aa695b,00
588,588,0,00000003e4aa695c,1c,00000003e4aa695c,00
589,589,0,00000003e4aa695d,1c,00000003e4aa695d,00
590,590,0,00000003e4aa695e,1c,00000003e4aa695e,00
591,591,0,00000003e4aa695f,1c,00000003e4aa695f,00
592,592,0,00000003e4aa6960,1e,00000003e4aa6960,0f
593,593,0,00000003e4aa6961,1d,00000003e4aa6961,10
594,594,0,00000003e4aa6962,1c,00000003e4aa6962,00
595,595,0,00000003e4aa6963,1c,00000003e4aa6963,00
596,596,0,00000003e4aa6964,1c,00000003e4aa6964,00
597,597,0,00000003e4aa6965,1c,00000003e4aa6965,00
598,598,0,00000003e4aa6966,1c,00000003e4aa6966,00
599,599,0,00000003e4aa6967,1c,00000003e4aa6967,00
600,600,0,00000003e4aa6968,1c,00000003e4aa6968,00
601,601,0,00000003e4aa6969,1c,00000003e4aa6969,00
602,602,0,00000003e4aa696a,1c,00000003e4aa696a,00
603,603,0,00000003e4aa696b,1c,00000003e4aa696b,00
604,604,0,00000003e4aa696c,1c,00000003e4aa696c,00
605,605,0,00000003e4aa696d,1c,00000003e4aa696d,00
606,606,0,00000003e4aa696e,1c,00000003e4aa696e,00
607,607,0,00000003e4aa696f,1c,00000003e4aa696f,00
608,608,0,00000003e4aa6970,1e,00000003e4aa6970,0f
609,609,0,00000003e4aa6971,1d,00000003e4aa6971,10
610,610,0,00000003e4aa6972,1c,00000003e4aa6972,00
611,611,0,00000003e4aa6973,1c,00000003e4aa6973,00
612,612,0,00000003e4aa6974,1c,00000003e4aa6974,00
613,613,0,00000003e4aa6975,1c,00000003e4aa6975,00
614,614,0,00000003e4aa6976,1c,00000003e4aa6976,00
615,615,0,00000003e4aa6977,1c,00000003e4aa6977,00
616,616,0,00000003e4aa6978,1c,00000003e4aa6978,00
617,617,0,00000003e4aa6979,1c,00000003e4aa6979,00
618,618,0,00000003e4aa697a,1c,00000003e4aa697a,00
619,619,0,00000003e4aa697b,1c,00000003e4aa697b,00
620,620,0,00000003e4aa697c,1c,00000003e4aa697c,00
621,621,0,00000003e4aa697d,1c,00000003e4aa697d,00
622,622,0,00000003e4aa697e,1c,00000003e4aa697e,00
623,623,0,00000003e4aa697f,1c,00000003e4aa697f,00
624,624,0,00000003e4aa6980,1e,00000003e4aa6980,0f
625,625,0,00000003e4aa6981,1d,00000003e4aa6981,10
626,626,0,00000003e4aa6982,1c,00000003e4aa6982,00
627,627,0,00000003e4aa6983,1c,00000003e4aa6983,00
628,628,0,00000003e4aa6984,1c,00000003e4aa6984,00
629,629,0,00000003e4aa6985,1c,00000003e4aa6985,00
630,630,0,00000003e4aa6986,1c,00000003e4aa6986,00
631,631,0,00000003e4aa6987,1c,00000003e4aa6987,00
632,632,0,00000003e4aa6988,1c,00000003e4aa6988,00
633,633,0,00000003e4aa6989,1c,00000003e4aa6989,00
634,634,0,00000003e4aa698a,1c,00000003e4aa698a,00
635,635,0,00000003e4aa698b,1c,00000003e4aa698b,00
636,636,0,00000003e4aa698c,1c,00000003e4aa698c,00
637,637,0,00000003e4aa698d,1c,00000003e4aa698d,00
638,638,0,00000003e4aa698e,1c,00000003e4aa698e,00
639,639,0,00000003e4aa698f,1c,00000003e4aa698f,00
640,640,0,00000003e4aa6990,1e,00000003e4aa6990,0f
641,641,0,00000003e4aa6991,1d,00000003e4aa6991,10
642,642,0,00000003e4aa6992,1c,00000003e4aa6992,00
643,643,0,00000003e4aa6993,1c,00000003e4aa6993,00
644,644,0,00000003e4aa6994,1c,00000003e4aa6994,00
645,645,0,00000003e4aa6995,1c,00000003e4aa6995,00
646,646,0,00000003e4aa6996,1c,00000003e4aa6996,00
647,647,0,00000003e4aa6997,1c,00000003e4aa6997,00
648,648,0,00000003e4aa6998,1c,00000003e4aa6998,00
649,649,0,00000003e4aa6999,1c,00000003e4aa6999,00
650,650,0,00000003e4aa699a,1c,00000003e4aa699a,00
651,651,0,00000003e4aa699b,1c,00000003e4aa699b,00
652,652,0,00000003e4aa699c,1c,00000003e4aa699c,00
653,653,0,00000003e4aa699d,1c,00000003e4aa699d,00
654,654,0,00000003e4aa699e,1c,00000003e4aa699e,00
655,655,0,00000003e4aa699f,1c,00000003e4aa699f,00
656,656,0,00000003e4aa69a0,1e,00000003e4aa69a0,0f
657,657,0,00000003e4aa69a1,1d,00000003e4aa69a0,0f
658,658,0,00000003e4aa69a2,1c,00000003e4aa69a0,0f
659,659,0,00000003e4aa69a3,1c,00000003e4aa69a0,0f
660,660,0,00000003e4aa69a4,1c,00000003e4aa69a0,0f
661,661,0,00000003e4aa69a5,1c,00000003e4aa69a0,0f
662,662,0,00000003e4aa69a6,1c,00000003e4aa69a0,0f
663,663,0,00000003e4aa69a7,1c,00000003e4aa69a0,0f
664,664,0,00000003e4aa69a8,1c,00000003e4aa69a0,0f
665,665,0,00000003e4aa69a9,1c,00000003e4aa69a0,0f
666,666,0,00000003e4aa69aa,1c,00000003e4aa69a0,0f
667,667,0,00000003e4aa69ab,1c,00000003e4aa69a0,0f
668,668,0,00000003e4aa69ac,1c,00000003e4aa69a0,0f
669,669,0,00000003e4aa69ad,1c,00000003e4aa69a0,0f
670,670,0,00000003e4aa69ae,1c,00000003e4aa69a0,0f
671,671,0,00000003e4aa69af,1c,00000003e4aa69a0,0f
672,672,0,00000003e4aa69b0,1e,00000003e4aa69b1,10
673,673,0,00000003e4aa69b1,1d,00000003e4aa69b2,00
674,674,0,00000003e4aa69b2,1c,00000003e4aa69b3,00
675,675,0,00000003e4aa69b3,1c,00000003e4aa69b4,00
676,676,0,00000003e4aa69b4,1c,00000003e4aa69b5,00
677,677,0,00000003e4aa69b5,1c,00000003e4aa69b6,00
678,678,0,00000003e4aa69b6,1c,00000003e4aa69b7,00
679,679,0,00000003e4aa69b7,1c,00000003e4aa69b8,00
680,680,0,00000003e4aa69b8,1c,00000003e4aa69b9,00
681,681,0,00000003e4aa69b9,1c,00000003e4aa69ba,00
682,682,0,00000003e4aa69ba,1c,00000003e4aa69bb,00
683,683,0,00000003e4aa69bb,1c,00000003e4aa69bc,00
684,684,0,00000003e4aa69bc,1c,00000003e4aa69bd,00
685,685,0,00000003e4aa69bd,1c,00000003e4aa69be,00
686,686,0,00000003e4aa69be,1c,00000003e4aa69bf,00
687,687,0,00000003e4aa69bf,1c,00000003e4aa69c0,0f
688,688,0,00000003e4aa69c0,1e,00000003e4aa69c0,0f
689,689,0,00000003e4aa69c1,1d,00000003e4aa69c1,10
690,690,0,00000003e4aa69c2,1c,00000003e4aa69c2,00
691,691,0,00000003e4aa69c3,1c,00000003e4aa69c3,00
692,692,0,00000003e4aa69c4,1c,00000003e4aa69c4,00
693,693,0,00000003e4aa69c5,1c,00000003e4aa69c5,00
694,694,0,00000003e4aa69c6,1c,00000003e4aa69c6,00
695,695,0,00000003e4aa69c7,1c,00000003e4aa69c7,00
696,696,0,00000003e4aa69c8,1c,00000003e4aa69c8,00
697,697,0,00000003e4aa69c9,1c,00000003e4aa69c9,00
698,698,0,00000003e4aa69ca,1c,00000003e4aa69ca,00
699,699,0,00000003e4aa69cb,1c,00000003e4aa69cb,00
700,700,0,00000003e4aa69cc,1c,00000003e4aa69cc,00
701,701,0,00000003e4aa69cd,1c,00000003e4aa69cd,00
702,702,0,00000003e4aa69ce,1c,00000003e4aa69ce,00
703,703,0,00000003e4aa69cf,1c,00000003e4aa69cf,00
704,704,0,00000003e4aa69d0,1e,00000003e4aa69d0,0f
705,705,0,00000003e4aa69d1,1d,00000003e4aa69d1,10
706,706,0,00000003e4aa69d2,1c,00000003e4aa69d2,00
707,707,0,00000003e4aa69d3,1c,00000003e4aa69d3,00
708,708,0,00000003e4aa69d4,1c,00000003e4aa69d4,00
709,709,0,00000003e4aa69d5,1c,00000003e4aa69d5,00
710,710,0,00000003e4aa69d6,1c,00000003e4aa69d6,00
711,711,0,00000003e4aa69d7,1c,00000003e4aa69d7,00
712,712,0,00000003e4aa69d8,1c,00000003e4aa69d8,00
713,713,0,00000003e4aa69d9,1c,00000003e4aa69d9,00
714,714,0,00000003e4aa69da,1c,00000003e4aa69da,00
715,715,0,00000003e4aa69db,1c,00000003e4aa69db,00
716,716,0,00000003e4aa69dc,1c,00000003e4aa69dc,00
717,717,0,00000003e4aa69dd,1c,00000003e4aa69dd,00
718,718,0,00000003e4aa69de,1c,00000003e4aa69de,00
719,719,0,00000003e4aa69df,1c,00000003e4aa69df,00
720,720,0,00000003e4aa69e0,1e,00000003e4aa69e0,00
721,721,0,00000003e4aa69e1,1d,00000003e4aa69e1,10
722,722,0,00000003e4aa69e2,1c,00000003e4aa69e2,00
723,723,0,00000003e4aa69e3,1c,00000003e4aa69e3,00
724,724,0,00000003e4aa69e4,1c,00000003e4aa69e4,00
725,725,0,00000003e4aa69e5,1c,00000003e4aa69e5,00
726,726,0,00000003e4aa69e6,1c,00000003e4aa69e6,00
727,727,0,00000003e4aa69e7,1c,00000003e4aa69e7,00
728,728,0,00000003e4aa69e8,1c,00000003e4aa69e8,00
729,729,0,00000003e4aa69e9,1c,00000003e4aa69e9,00
730,730,0,00000003e4aa69ea,1c,00000003e4aa69ea,00
731,731,0,00000003e4aa69eb,1c,00000003e4aa69eb,00
732,732,0,00000003e4aa69ec,1c,00000003e4aa69ec,00
733,733,0,00000003e4aa69ed,1c,00000003e4aa69ed,00
734,734,0,00000003e4aa69ee,1c,00000003e4aa69ee,00
735,735,0,00000003e4aa69ef,1c,00000003e4aa69ef,00
736,736,0,00000003e4aa69f0,1e,00000003e4aa69f0,00
737,737,0,00000003e4aa69f1,1d,00000003e4aa69f1,00
738,738,0,00000003e4aa69f2,1c,00000003e4aa69f2,00
739,739,0,00000003e4aa69f3,1c,00000003e4aa69f3,00
740,740,0,00000003e4aa69f4,1c,00000003e4aa69f4,00
741,741,0,00000003e4aa69f5,1c,00000003e4aa69f5,00
742,742,0,00000003e4aa69f6,1c,00000003e4aa69f6,00
743,743,0,00000003e4aa69f7,1c,00000003e4aa69f7,00
744,744,0,00000003e4aa69f8,1c,00000003e4aa69f8,00
745,745,0,00000003e4aa69f9,1c,00000003e4aa69f9,00
746,746,0,00000003e4aa69fa,1c,00000003e4aa69fa,00
747,747,0,00000003e4aa69fb,1c,00000003e4aa69fb,00
748,748,0,00000003e4aa69fc,1c,00000003e4aa69fc,00
749,749,0,00000003e4aa69fd,1c,00000003e4aa69fd,00
750,750,0,00000003e4aa69fe,1c,00000003e4aa69fe,00
751,751,0,00000003e4aa69ff,1c,00000003e4aa69ff,00
752,752,0,00000003e4aa6a00,1e,00000003e4aa6a00,0f
753,753,0,00000003e4aa6a01,1d,00000003e4aa6a01,10
754,754,0,00000003e4aa6a02,1c,00000003e4aa6a02,00
755,755,0,00000003e4aa6a03,1c,00000003e4aa6a03,00
756,756,0,00000003e4aa6a04,1c,00000003e4aa6a04,00
757,757,0,00000003e4aa6a05,1c,00000003e4aa6a05,00
758,758,0,00000003e4aa6a06,1c,00000003e4aa6a06,00
759,759,0,00000003e4aa6a07,1c,00000003e4aa6a07,00
760,760,0,00000003e4aa6a08,1c,00000003e4aa6a08,00
761,761,0,00000003e4aa6a09,1c,00000003e4aa6a09,00
762,762,0,00000003e4aa6a0a,1c,00000003e4aa6a0a,00
763,763,0,00000003e4aa6a0b,1c,00000003e4aa6a0b,00
764,764,0,00000003e4aa6a0c,1c,00000003e4aa6a0c,00
765,765,0,00000003e4aa6a0d,1c,00000003e4aa6a0d,00
766,766,0,00000003e4aa6a0e,1c,00000003e4aa6a0e,00
767,767,0,00000003e4aa6a0f,1c,00000003e4aa6a0f,00
768,768,0,00000003e4aa6a10,1e,00000003e4aa6a10,0f
769,769,0,00000003e4aa6a11,1d,00000003e4aa6a11,10
770,770,0,00000003e4aa6a12,1c,00000003e4aa6a12,00
771,771,0,00000003e4aa6a13,1c,00000003e4aa6a13,00
772,772,0,00000003e4aa6a14,1c,00000003e4aa6a14,00
773,773,0,00000003e4aa6a15,1c,00000003e4aa6a15,00
774,774,0,00000003e4aa6a16,1c,00000003e4aa6a16,00
775,775,0,00000003e4aa6a17,1c,00000003e4aa6a17,00
776,776,0,00000003e4aa6a18,1c,00000003e4aa6a18,00
777,777,0,00000003e4aa6a19,1c,00000003e4aa6a19,00
778,778,0,00000003e4aa6a1a,1c,00000003e4aa6a1a,00
779,779,0,00000003e4aa6a1b,1c,00000003e4aa6a1b,00
780,780,0,00000003e4aa6a1c,1c,00000003e4aa6a1c,00
781,781,0,00000003e4aa6a1d,1c,00000003e4aa6a1d,00
782,782,0,00000003e4aa6a1e,1c,00000003e4aa6a1e,00
783,783,0,00000003e4aa6a1f,1c,00000003e4aa6a1f,00
784,784,0,00000003e4aa6a20,1e,00000003e4aa6a20,0f
785,785,0,00000003e4aa6a21,1d,00000003e4aa6a21,10
786,786,0,00000003e4aa6a22,1c,00000003e4aa6a22,00
787,787,0,00000003e4aa6a23,1c,00000003e4aa6a23,00
788,788,0,00000003e4aa6a24,1c,00000003e4aa6a24,00
789,789,0,00000003e4aa6a25,1c,00000003e4aa6a25,00
790,790,0,00000003e4aa6a26,1c,00000003e4aa6a26,00
791,791,0,00000003e4aa6a27,1c,00000003e4aa6a27,00
792,792,0,00000003e4aa6a28,1c,00000003e4aa6a28,00
793,793,0,00000003e4aa6a29,1c,00000003e4aa6a29,00
794,794,0,00000003e4aa6a2a,1c,00000003e4aa6a2a,00
795,795,0,00000003e4aa6a2b,1c,00000003e4aa6a2b,00
796,796,0,00000003e4aa6a2c,1c,00000003e4aa6a2c,00
797,797,0,00000003e4aa6a2d,1c,00000003e4aa6a2d,00
798,798,0,00000003e4aa6a2e,1c,00000003e4aa6a2e,00
799,799,0,00000003e4aa6a2f,1c,00000003e4aa6a2f,00
800,800,0,00000003e4aa6a30,1e,00000003e4aa6a30,0f
801,801,0,00000003e4aa6a31,1d,00000003e4aa6a31,10
802,802,0,00000003e4aa6a32,1c,00000003e4aa6a32,00
803,803,0,00000003e4aa6a33,1c,00000003e4aa6a33,00
804,804,0,00000003e4aa6a34,1c,00000003e4aa6a34,00
805,805,0,00000003e4aa6a35,1c,00000003e4aa6a35,00
806,806,0,00000003e4aa6a36,1c,00000003e4aa6a36,00
807,807,0,00000003e4aa6a37,1c,00000003e4aa6a37,00
808,808,0,00000003e4aa6a38,1c,00000003e4aa6a38,00
809,809,0,00000003e4aa6a39,1c,00000003e4aa6a39,00
810,810,0,00000003e4aa6a3a,1c,00000003e4aa6a3a,00
811,811,0,00000003e4aa6a3b,1c,00000003e4aa6a3b,00
812,812,0,00000003e4aa6a3c,1c,00000003e4aa6a3c,00
813,813,0,00000003e4aa6a3d,1c,00000003e4aa6a3d,00
814,814,0,00000003e4aa6a3e,1c,00000003e4aa6a3e,00
815,815,0,00000003e4aa6a3f,1c,00000003e4aa6a3f,00
816,816,0,00000003e4aa6a40,1e,00000003e4aa6a40,0f
817,817,0,00000003e4aa6a41,1d,00000003e4aa6a40,0f
818,818,0,00000003e4aa6a42,1c,00000003e4aa6a40,0f
819,819,0,00000003e4aa6a43,1c,00000003e4aa6a40,0f
820,820,0,00000003e4aa6a44,1c,00000003e4aa6a40,0f
821,821,0,00000003e4aa6a45,1c,00000003e4aa6a40,0f
822,822,0,00000003e4aa6a46,1c,00000003e4aa6a40,0f
823,823,0,00000003e4aa6a47,1c,00000003e4aa6a40,0f
824,824,0,00000003e4aa6a48,1c,00000003e4aa6a40,0f
825,825,0,00000003e4aa6a49,1c,00000003e4aa6a40,0f
826,826,0,00000003e4aa6a4a,1c,00000003e4aa6a40,0f
827,827,0,00000003e4aa6a4b,1c,00000003e4aa6a40,0f
828,828,0,00000003e4aa6a4c,1c,00000003e4aa6a40,0f
829,829,0,00000003e4aa6a4d,1c,00000003e4aa6a40,0f
830,830,0,00000003e4aa6a4e,1c,00000003e4aa6a40,0f
831,831,0,00000003e4aa6a4f,1c,00000003e4aa6a40,0f
832,832,0,00000003e4aa6a50,1e,00000003e4aa6a40,0f
833,833,0,00000003e4aa6a51,1d,00000003e4aa6a51,10
834,834,0,00000003e4aa6a52,1c,00000003e4aa6a52,00
835,835,0,00000003e4aa6a53,1c,00000003e4aa6a53,00
836,836,0,00000003e4aa6a54,1c,00000003e4aa6a54,00
837,837,0,00000003e4aa6a55,1c,00000003e4aa6a55,00
838,838,0,00000003e4aa6a56,1c,00000003e4aa6a56,00
839,839,0,00000003e4aa6a57,1c,00000003e4aa6a57,00
840,840,0,00000003e4aa6a58,1c,00000003e4aa6a58,00
841,841,0,00000003e4aa6a59,1c,00000003e4aa6a59,00
842,842,0,00000003e4aa6a5a,1c,00000003e4aa6a5a,00
843,843,0,00000003e4aa6a5b,1c,00000003e4aa6a5b,00
844,844,0,00000003e4aa6a5c,1c,00000003e4aa6a5c,00
845,845,0,00000003e4aa6a5d,1c,00000003e4aa6a5d,00
846,846,0,00000003e4aa6a5e,1c,00000003e4aa6a5e,00
847,847,0,00000003e4aa6a5f,1c,00000003e4aa6a5f,00
848,848,0,00000003e4aa6a60,1e,00000003e4aa6a60,0f
849,849,0,00000003e4aa6a61,1d,00000003e4aa6a61,10
850,850,0,00000003e4aa6a62,1c,00000003e4aa6a62,00
851,851,0,00000003e4aa6a63,1c,00000003e4aa6a63,00
852,852,0,00000003e4aa6a64,1c,00000003e4aa6a64,00
853,853,0,00000003e4aa6a65,1c,00000003e4aa6a65,00
854,854,0,00000003e4aa6a66,1c,00000003e4aa6a66,00
855,855,0,00000003e4aa6a67,1c,00000003e4aa6a67,00
856,856,0,00000003e4aa6a68,1c,00000003e4aa6a68,00
857,857,0,00000003e4aa6a69,1c,00000003e4aa6a69,00
858,858,0,00000003e4aa6a6a,1c,00000003e4aa6a6a,00
859,859,0,00000003e4aa6a6b,1c,00000003e4aa6a6b,00
860,860,0,00000003e4aa6a6c,1c,00000003e4aa6a6c,00
861,861,0,00000003e4aa6a6d,1c,00000003e4aa6a6d,00
862,862,0,00000003e4aa6a6e,1c,00000003e4aa6a6e,00
863,863,0,00000003e4aa6a6f,1c,00000003e4aa6a6f,00
864,864,0,00000003e4aa6a70,1e,00000003e4aa6a70,0f
